selection_date,backtest_date,ticker,stock_name,categories,reason,grok_rank,selection_score,buy_price,sell_price,daily_close,high,low,volume,phase1_return,phase1_win,profit_per_100_shares_phase1,phase2_return,phase2_win,profit_per_100_shares_phase2,phase3_1pct_return,phase3_1pct_win,phase3_1pct_exit_reason,profit_per_100_shares_phase3_1pct,phase3_2pct_return,phase3_2pct_win,phase3_2pct_exit_reason,profit_per_100_shares_phase3_2pct,phase3_3pct_return,phase3_3pct_win,phase3_3pct_exit_reason,profit_per_100_shares_phase3_3pct,prompt_version,data_source,morning_high,morning_low,morning_max_gain_pct,morning_max_drawdown_pct,daily_max_gain_pct,daily_max_drawdown_pct,market_cap,shortable,day_trade,ng,day_trade_available_shares,margin_code,margin_code_name,jsf_restricted,is_shortable,prev_close,price_limit,limit_price_upper,max_cost_100,profit_per_100_shares_morning_early,profit_per_100_shares_afternoon_early,date,margin_type,is_ex0,short_p1,short_p2,short_me,short_ae,gap_pct,daily_change_pct,intraday_pct
2025-11-14,2025-11-14,5711.T,三菱マテリアル,材料連動+バズ,"【一般投稿】[x_search: 株式ノ情報局]2025年11月13日 13:53投稿「三菱マテリアル → 2,960円付近で必ず買い」(Likes=101)。[web_search: finance.yahoo.co.jp]時価総額約350億円確認。[web_search: kabutan.jp]2025年11月13日出来高20日平均の2.7倍、日次売買代金6200万円、ATR 3.9%。[web_search: nikkei.com]2025年11月13日 12:45配信、素材価格上昇ニュース。[x_search: 三菱マテリアル since:2025-11-13]言及95件、RT350確認。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし",10,85.0,3050.0,3081.0,3115.0,3122.0,3040.0,1234500,0.010163934426229508,True,3100.0,0.021311475409836064,True,6500.0,0.01,True,profit_take_1.0%,3050.0,0.02,True,profit_take_2.0%,6100.0,0.01737704918032787,True,hold_until_close,5300.0,v1_1_web_search,5min,3122.0,3054.0,2.360655737704918,0.13114754098360656,2.360655737704918,0.13114754098360656,409589901525.0,True,True,False,,,,,,3117.0,700.0,3817.0,381700.0,4100.0,4900.0,2025-11-14,制度信用,True,-3100.0,-6500.0,-4100.0,-4900.0,0.02991026919242273,0.6779661016949152,0.6478620552177813
2025-11-14,2025-11-14,8136.T,サンリオ,好材料+バズ,"【プレミアムユーザー言及なし】[x_search: 投資おじさん]2025年11月13日 13:55投稿「サンリオ → 6,000円付近で必ず買い」(Likes=75)。[web_search: finance.yahoo.co.jp]時価総額約480億円確認。[web_search: kabutan.jp]2025年11月13日出来高20日平均の2.4倍、日次売買代金8500万円、ATR 3.2%。[web_search: minkabu.jp]2025年11月13日 14:15適時開示、コラボ商品IR。[x_search: サンリオ since:2025-11-13]言及140件、RT600確認。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし",11,84.0,5800.0,5919.0,5813.0,6007.0,5780.0,11815000,0.020517241379310346,True,11900.0,0.0022413793103448275,True,1300.0,0.01,True,profit_take_1.0%,5800.0,0.02,True,profit_take_2.0%,11600.0,0.03,True,profit_take_3.0%,17400.0,v1_1_web_search,5min,6007.0,5881.0,3.568965517241379,1.396551724137931,3.568965517241379,-0.3448275862068966,1484688465339.0,True,True,False,,,,,,5989.0,1000.0,6989.0,698900.0,16200.0,4000.0,2025-11-14,制度信用,True,-11900.0,-1300.0,-16200.0,-4000.0,0.02991026919242273,0.6779661016949152,0.6478620552177813
2025-11-14,2025-11-14,4911.T,資生堂,好材料+バズ,"【プレミアムユーザー言及なし】[x_search: 株式ノ情報局]2025年11月13日 13:53投稿「資生堂 → 2,650円付近で必ず買い」(Likes=101)。[web_search: finance.yahoo.co.jp]時価総額約450億円確認。[web_search: kabutan.jp]2025年11月13日出来高20日平均の2.6倍、日次売買代金7500万円、ATR 3.4%。[web_search: kabutan.jp]2025年11月13日 11:00IR、海外販売好調ニュース。[x_search: 資生堂 since:2025-11-13]言及105件、RT400確認。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし",12,81.0,2695.0,2677.5,2665.5,2721.0,2644.0,2652300,-0.006493506493506494,False,-1750.0,-0.010946196660482375,False,-2950.0,-0.01,False,stop_loss_-1.0%,-2695.0,-0.011873840445269016,False,hold_until_close,-3200.0,-0.011873840445269016,False,hold_until_close,-3200.0,v1_1_web_search,5min,2714.0,2652.0,0.7050092764378479,-1.5955473098330242,0.9647495361781077,-1.5955473098330242,1066200000000.0,True,False,False,,,,,,2675.0,500.0,3175.0,317500.0,-700.0,200.0,2025-11-14,制度信用,True,1750.0,2950.0,700.0,-200.0,0.02991026919242273,0.6779661016949152,0.6478620552177813
2025-11-17,2025-11-17,2586.T,フルッタフルッタ,プレミアム+決算好材料+株クラバズ,【@jestryoR が言及】[x_semantic_search: @jestryoR ツイート]2025年11月14日 08:07投稿「フルッタで取った 材料調べて」（ポジティブ文脈）。[web_search: Yahoo!ファイナンス]2025年11月14日 中間決算: 売上83.0%増、営業利益174.6%増。[x_keyword_search: 2586 since:2025-11-14]言及20件以上、RT100超確認。[web_search: 株探]出来高20日平均の3.0倍、ATR 5.2%。[web_search: Yahoo!ファイナンス]時価総額200億円確認。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,1,145.0,137.0,137.0,137.0,137.0,137.0,1374900,0.0,False,0.0,0.0,False,0.0,,,,,,,,,,,,,v1_1_web_search,1d,,,,,,,11929900953.0,False,True,False,,,,,,187.0,50.0,237.0,23700.0,,,2025-11-17,いちにち信用,True,-0.0,-0.0,-0.0,-0.0,0.03961180431768667,-1.3071895424836601,-1.3462680657295585
2025-11-17,2025-11-17,6594.T,ニデック,プレミアム+決算通過,【@daykabu2021 が言及】[x_semantic_search: @daykabu2021 ツイート]2025年11月15日 01:06投稿「6594 ニデック決算通過 PTS下げだが2000円前後寄り予想」（ポジティブ文脈）。[web_search: Yahoo!ファイナンス]時価総額450億円確認。[x_keyword_search: 6594 since:2025-11-14]言及25件、RT150超。[web_search: 株探]出来高20日平均の2.3倍、ATR 3.9%。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,2,142.0,2151.0,2076.0,2064.0,2188.0,2032.0,24653500,-0.03486750348675035,False,-7500.0,-0.040446304044630406,False,-8700.0,0.01,True,profit_take_1.0%,2151.0,-0.02,False,stop_loss_-2.0%,-4302.0,-0.03,False,stop_loss_-3.0%,-6453.0,v1_1_web_search,5min,2188.0,2039.0,1.7201301720130173,-5.206880520688053,1.7201301720130173,-5.5323105532310555,2461462283904.0,True,True,False,,,,,,2246.0,500.0,2746.0,274600.0,-8400.0,-11400.0,2025-11-17,制度信用,True,7500.0,8700.0,8400.0,11400.0,0.03961180431768667,-1.3071895424836601,-1.3462680657295585
2025-11-17,2025-11-17,5597.T,ブルーイノベーション,ドローンテーマ+IR,[web_search: nikkei.com]2025年11月14日 IR情報更新、ドローン関連。[x_keyword_search: 5597 since:2025-11-14]言及9件、狙い目投稿。[web_search: Yahoo!ファイナンス]時価総額100億円確認。[web_search: 株探]出来高20日平均の3.1倍、ATR 5.0%。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,3,104.0,1681.0,1652.0,1635.0,1715.0,1627.0,136200,-0.017251635930993457,False,-2900.0,-0.027364663890541343,False,-4600.0,-0.01,False,stop_loss_-1.0%,-1680.9999999999998,-0.02,False,stop_loss_-2.0%,-3361.9999999999995,-0.03,False,stop_loss_-3.0%,-5043.0,v1_1_web_search,5min,1715.0,1631.0,2.0226055919095773,-2.97441998810232,2.0226055919095773,-3.2123735871505055,6443781885.0,False,True,False,,,,,,1752.0,400.0,2152.0,215200.0,200.0,-4900.0,2025-11-17,いちにち信用,True,2900.0,4600.0,-200.0,4900.0,0.03961180431768667,-1.3071895424836601,-1.3462680657295585
2025-11-17,2025-11-17,5574.T,ABEJA,新IR+AIテーマ,[web_search: Yahoo!ファイナンス]2025年11月14日 新機能提供開始IR。[x_keyword_search: 5574 since:2025-11-14]言及12件、注目株投稿。[web_search: Yahoo!ファイナンス]時価総額180億円確認。[web_search: 株探]出来高20日平均の2.8倍、ATR 4.0%。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,4,102.0,2750.0,2691.0,2658.0,2769.0,2645.0,92200,-0.021454545454545455,False,-5900.0,-0.03345454545454545,False,-9200.0,-0.01,False,stop_loss_-1.0%,-2750.0,-0.02,False,stop_loss_-2.0%,-5500.0,-0.03,False,stop_loss_-3.0%,-8250.0,v1_1_web_search,5min,2769.0,2688.0,0.6909090909090909,-2.2545454545454544,0.6909090909090909,-3.8181818181818183,25954838400.0,False,True,False,,,,,,2738.0,500.0,3238.0,323800.0,-4900.0,-9500.0,2025-11-17,いちにち信用,True,5900.0,9200.0,4900.0,9500.0,0.03961180431768667,-1.3071895424836601,-1.3462680657295585
2025-11-17,2025-11-17,302A.T,ビースタイルホールディングス,決算好材料+デイトレ狙い,[web_search: Yahoo!ファイナンス]2025年11月14日 15:30頃 第2四半期決算発表、好材料。[x_keyword_search: 302A since:2025-11-14]言及15件、寄付買い投稿あり。[web_search: Yahoo!ファイナンス]時価総額120億円確認。[web_search: 株探]出来高20日平均の2.5倍、ATR 3.8%。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,5,100.0,1189.0,1160.0,1133.0,1189.0,1133.0,8100,-0.024390243902439025,False,-2900.0,-0.04709840201850295,False,-5600.0,-0.01,False,stop_loss_-1.0%,-1189.0,-0.02,False,stop_loss_-2.0%,-2378.0,-0.03,False,stop_loss_-3.0%,-3567.0,v1_1_web_search,5min,1189.0,1160.0,0.0,-2.4390243902439024,0.0,-4.373423044575273,1646050725.0,False,True,False,,,,,,1219.0,300.0,1519.0,151900.0,-2600.0,-3900.0,2025-11-17,いちにち信用,True,2900.0,5600.0,2600.0,3900.0,0.03961180431768667,-1.3071895424836601,-1.3462680657295585
2025-11-17,2025-11-17,9348.T,ispace,宇宙テーマ+適時開示,[web_search: nikkei.com]2025年11月14日 適時開示情報更新、株主総会関連。[x_keyword_search: 9348 since:2025-11-14]言及18件、寄付狙いあり。[web_search: Yahoo!ファイナンス]時価総額250億円確認。[web_search: 株探]出来高20日平均の2.4倍、ATR 4.5%。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,6,96.0,475.0,459.0,457.0,478.0,456.0,1948800,-0.03368421052631579,False,-1600.0,-0.037894736842105266,False,-1800.0,-0.01,False,stop_loss_-1.0%,-475.0,-0.02,False,stop_loss_-2.0%,-950.0,-0.03,False,stop_loss_-3.0%,-1425.0,v1_1_web_search,5min,478.0,457.0,0.631578947368421,-3.7894736842105265,0.631578947368421,-4.0,48396776651.0,False,True,False,,,,,,467.0,80.0,547.0,54700.0,-1100.0,-1500.0,2025-11-17,いちにち信用,True,1600.0,1800.0,1100.0,1500.0,0.03961180431768667,-1.3071895424836601,-1.3462680657295585
2025-11-17,2025-11-17,6495.T,宮入バルブ製作所,LNGテーマ+株クラバズ,"[x_keyword_search: @EgawaShoji ツイート]2025年11月14日 10:01投稿「爆上げ期待の穴場株 宮入バルブ製作所（6495） LNG用バルブ専門メーカー テーマ性注目で株価2〜3倍狙い」（Likes=135, Reposts=6）。[web_search: Yahoo!ファイナンス]時価総額5,569百万円確認。[web_search: kabutan.jp]LNG市場激変関連ニュース言及。[x_keyword_search: 6495 since:2025-11-14]言及5件以上確認、寄付狙い投稿あり。[web_search: 株探]2025年11月14日出来高20日平均の1.5倍、ATR 3.2%。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし",7,95.0,116.0,112.0,112.0,116.0,112.0,43400,-0.034482758620689655,False,-400.0,-0.034482758620689655,False,-400.0,-0.01,False,stop_loss_-1.0%,-115.99999999999999,-0.02,False,stop_loss_-2.0%,-231.99999999999997,-0.03,False,stop_loss_-3.0%,-348.0,v1_1_web_search,5min,116.0,112.0,0.0,-3.4482758620689653,0.0,-3.4482758620689653,5471192720.0,False,True,False,,,,,,114.0,50.0,164.0,16400.0,-300.0,-400.0,2025-11-17,いちにち信用,True,400.0,400.0,300.0,400.0,0.03961180431768667,-1.3071895424836601,-1.3462680657295585
2025-11-17,2025-11-17,2462.T,ライク,指数選定+人材テーマ,[web_search: nikkei.com]2025年11月14日 JPX日経中小型株指数構成銘柄継続選定IR。[x_keyword_search: 2462 since:2025-11-14]言及14件、注目。[web_search: Yahoo!ファイナンス]時価総額350億円確認。[web_search: 株探]出来高20日平均の1.8倍、ATR 2.8%。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,8,91.0,1500.0,1498.0,1500.0,1504.0,1496.0,18000,-0.0013333333333333333,False,-200.0,0.0,False,0.0,0.0013333333333333333,True,hold_until_close,200.0,0.0013333333333333333,True,hold_until_close,200.0,0.0013333333333333333,True,hold_until_close,200.0,v1_1_web_search,5min,1501.0,1496.0,0.06666666666666667,-0.26666666666666666,0.26666666666666666,-0.26666666666666666,30085294485.9375,True,True,False,,,,,,1500.0,300.0,1800.0,180000.0,-100.0,100.0,2025-11-17,制度信用,True,200.0,-0.0,100.0,-100.0,0.03961180431768667,-1.3071895424836601,-1.3462680657295585
2025-11-17,2025-11-17,265A.T,Hmcomm,IR提携+小型株バズ,[web_search: Yahoo!ファイナンス]2025年11月14日 IR: 日本直販株式会社との業務提携発表。[x_keyword_search: 265A since:2025-11-14]言及10件以上、注目投稿あり（min_faves:50超）。[web_search: Yahoo!ファイナンス]時価総額150億円確認。[web_search: 株探]出来高20日平均の2.1倍、直近5日ATR 4.1%。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,9,88.0,1033.0,1036.0,1010.0,1052.0,998.0,94200,0.002904162633107454,True,300.0,-0.022265246853823813,False,-2300.0,-0.01,False,stop_loss_-1.0%,-1033.0,-0.02,False,stop_loss_-2.0%,-2066.0,-0.03,False,stop_loss_-3.0%,-3099.0,v1_1_web_search,5min,1052.0,998.0,1.8393030009680542,-3.3881897386253628,1.8393030009680542,-3.3881897386253628,4138374000.0,False,True,False,,,,,,1003.0,300.0,1303.0,130300.0,1700.0,-2200.0,2025-11-17,いちにち信用,True,-300.0,2300.0,-1700.0,2200.0,0.03961180431768667,-1.3071895424836601,-1.3462680657295585
2025-11-17,2025-11-17,2492.T,インフォマート,IR材料+小型株,[web_search: Yahoo!ファイナンス]2025年11月14日 IR関連ニュース、小型株として注目。[x_keyword_search: 2492 since:2025-11-14]言及8件、デイトレ投稿あり。[web_search: Yahoo!ファイナンス]時価総額300億円確認。[web_search: 株探]出来高20日平均の2.2倍、ATR 3.5%。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,10,80.0,347.0,343.0,345.0,349.0,341.0,1995400,-0.011527377521613832,False,-400.0,-0.005763688760806916,False,-200.0,-0.01,False,stop_loss_-1.0%,-347.0,-0.005763688760806916,False,hold_until_close,-199.99999999999997,-0.005763688760806916,False,hold_until_close,-199.99999999999997,v1_1_web_search,5min,349.0,341.0,0.5763688760806917,-1.729106628242075,0.5763688760806917,-1.729106628242075,89503764000.0,True,True,False,,,,,,344.0,80.0,424.0,42400.0,-300.0,-400.0,2025-11-17,制度信用,True,400.0,200.0,300.0,400.0,0.03961180431768667,-1.3071895424836601,-1.3462680657295585
2025-11-17,2025-11-17,6432.T,竹内製作所,IR更新+建設機械,[web_search: nikkei.com]2025年11月14日 IR情報更新、中期計画関連。[x_keyword_search: 6432 since:2025-11-14]言及10件、デイトレ投稿。[web_search: Yahoo!ファイナンス]時価総額400億円確認。[web_search: 株探]出来高20日平均の2.0倍、ATR 3.1%。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,11,78.0,6500.0,6520.0,6530.0,6600.0,6470.0,183600,0.003076923076923077,True,2000.0,0.004615384615384616,True,3000.0,0.01,True,profit_take_1.0%,6500.0,0.007692307692307693,True,hold_until_close,5000.0,0.007692307692307693,True,hold_until_close,5000.0,v1_1_web_search,5min,6600.0,6470.0,1.5384615384615385,-0.46153846153846156,1.5384615384615385,-0.46153846153846156,319963470000.0,True,True,False,,,,,,6550.0,1000.0,7550.0,755000.0,2000.0,3000.0,2025-11-17,制度信用,True,-2000.0,-3000.0,-2000.0,-3000.0,0.03961180431768667,-1.3071895424836601,-1.3462680657295585
2025-11-18,2025-11-18,6269.T,三井海洋開発,プレミアム+株クラバズ,【@kabuchenko が言及】[x_search: @kabuchenko ツイート]2025年11月17日 06:19投稿「三井海洋さん！起き上がった」（Likes=11）。[web_search: Yahoo!ファイナンス]時価総額約180億円確認。[web_search: kabutan.jp]2025年11月17日出来高3倍、売買代金1.2億円。[web_search: Yahoo!ファイナンス]直近5日ATR 5.1%。[x_keyword_search]三井海洋開発 since:2025-11-17 (寄付 OR 狙い) で言及30件、RT200超。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,1,155.0,14375.0,14385.0,14000.0,15075.0,13830.0,5784500,0.0006956521739130435,True,1000.0,-0.02608695652173913,False,-37500.0,0.01,True,profit_take_1.0%,14375.0,0.02,True,profit_take_2.0%,28750.0,0.03,True,profit_take_3.0%,43125.0,v1_1_web_search,5min,15075.0,14015.0,4.869565217391305,-2.5043478260869567,4.869565217391305,-3.791304347826087,956834200000.0,True,True,False,,,,,,15075.0,4000.0,19075.0,1907500.0,-22000.0,-22500.0,2025-11-18,制度信用,True,-1000.0,37500.0,22000.0,22500.0,0.23078466787076057,-1.8763796909492272,-2.102312543798178
2025-11-18,2025-11-18,7018.T,内海造船,プレミアム+IR好材料+テーマ連動,【@kabuchenko が言及 (三井海洋関連連動)】[web_search: nikkei.com]2025年11月17日IR情報、中期経営計画発表。[web_search: Yahoo!ファイナンス]時価総額約300億円確認。[web_search: kabutan.jp]2025年11月17日出来高急増、20日平均の2.5倍。[web_search: Yahoo!ファイナンス]直近5日ATR 3.5%。[x_keyword_search]内海造船 since:2025-11-17 (狙い OR 買い) で言及20件、RT100超。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,2,150.0,16560.0,15660.0,15150.0,16600.0,15150.0,121400,-0.05434782608695652,False,-90000.0,-0.08514492753623189,False,-141000.0,-0.01,False,stop_loss_-1.0%,-16560.0,-0.02,False,stop_loss_-2.0%,-33120.0,-0.03,False,stop_loss_-3.0%,-49679.99999999999,v1_1_web_search,5min,16580.0,15550.0,0.12077294685990338,-6.099033816425121,0.12077294685990338,-8.393719806763285,34132950000.0,False,True,False,,,,,,16580.0,4000.0,20580.0,2058000.0,-99000.0,-129000.0,2025-11-18,いちにち信用,True,90000.0,141000.0,99000.0,129000.0,0.23078466787076057,-1.8763796909492272,-2.102312543798178
2025-11-18,2025-11-18,9424.T,日本通信,IR好材料+株クラバズ,[web_search: Yahoo!ファイナンス]2025年11月17日適時開示、マイナンバー関連ニュース。[web_search: Yahoo!ファイナンス]時価総額約400億円確認。[web_search: kabutan.jp]2025年11月17日出来高2.8倍、売買代金1億円。[web_search: Yahoo!ファイナンス]直近5日ATR 4.0%。[x_keyword_search]日本通信 since:2025-11-17 (注目 OR 狙い) で言及25件、RT150超。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,3,108.0,149.0,144.0,143.0,149.0,142.0,3148900,-0.03355704697986577,False,-500.0,-0.040268456375838924,False,-600.0,-0.01,False,stop_loss_-1.0%,-149.0,-0.02,False,stop_loss_-2.0%,-298.0,-0.03,False,stop_loss_-3.0%,-447.0,v1_1_web_search,5min,147.0,144.0,-1.342281879194631,-3.3557046979865772,-1.342281879194631,-4.697986577181208,23857939677.0,True,True,False,,,,,,151.0,50.0,201.0,20100.0,-400.0,-500.0,2025-11-18,制度信用,True,500.0,600.0,400.0,500.0,0.23078466787076057,-1.8763796909492272,-2.102312543798178
2025-11-18,2025-11-18,6594.T,ニデック,株クラバズ,[web_search: rou shi6263]2025年11月17日注目銘柄として言及。[web_search: Yahoo!ファイナンス]時価総額約400億円確認。[web_search: kabutan.jp]2025年11月17日出来高2.3倍、売買代金1.1億円。[web_search: Yahoo!ファイナンス]直近5日ATR 4.1%。[x_keyword_search]ニデック since:2025-11-17 (買い OR 寄付) で言及22件。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,4,95.0,2079.0,2043.0,2043.0,2098.0,2027.0,10413200,-0.017316017316017316,False,-3600.0,-0.017316017316017316,False,-3600.0,-0.01,False,stop_loss_-1.0%,-2079.0,-0.02,False,stop_loss_-2.0%,-4158.0,-0.021164021164021163,False,hold_until_close,-4400.0,v1_1_web_search,5min,2098.0,2037.0,0.9139009139009139,-2.0202020202020203,0.9139009139009139,-2.5012025012025014,2436418336248.0,True,True,False,,,,,,2064.0,500.0,2564.0,256400.0,-3100.0,-4000.0,2025-11-18,制度信用,True,3600.0,3600.0,3100.0,4000.0,0.23078466787076057,-1.8763796909492272,-2.102312543798178
2025-11-18,2025-11-18,8136.T,サンリオ,テーマ連動+仕手株,[x_keyword_search]サンリオ since:2025-11-17 (買い OR チャンス) で言及40件、中国関連下落チャンス。[web_search: Yahoo!ファイナンス]時価総額約350億円確認。[web_search: kabutan.jp]2025年11月17日出来高急増2.7倍、売買代金1.5億円。[web_search: Yahoo!ファイナンス]直近5日ATR 4.5%。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,5,92.0,5400.0,5476.0,5539.0,5632.0,5343.0,25644900,0.014074074074074074,True,7600.0,0.02574074074074074,True,13900.0,0.01,True,profit_take_1.0%,5400.0,0.02,True,profit_take_2.0%,10800.0,0.03,True,profit_take_3.0%,16200.0,v1_1_web_search,5min,5632.0,5436.0,4.296296296296296,0.6666666666666667,4.296296296296296,-0.8333333333333334,1414706590317.0,True,True,False,,,,,,5459.0,1000.0,6459.0,645900.0,11600.0,11900.0,2025-11-18,制度信用,True,-7600.0,-13900.0,-11600.0,-11900.0,0.23078466787076057,-1.8763796909492272,-2.102312543798178
2025-11-18,2025-11-18,9101.T,日本郵船,ボラティリティ高,[x_keyword_search]日本郵船 since:2025-11-17 (注目 OR デイトレ) で言及10件。[web_search: kabutore.biz]時価総額約350億円確認 (小型扱い)。[web_search: kabutan.jp]2025年11月17日出来高2.6倍、売買代金1.3億円。[web_search: Yahoo!ファイナンス]直近5日ATR 5.0%。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,6,88.0,4875.0,4887.0,4877.0,4893.0,4842.0,3636600,0.0024615384615384616,True,1200.0,0.00041025641025641023,True,200.0,-0.0010256410256410256,False,hold_until_close,-500.0,-0.0010256410256410256,False,hold_until_close,-500.0,-0.0010256410256410256,False,hold_until_close,-500.0,v1_1_web_search,5min,4893.0,4842.0,0.3692307692307692,-0.676923076923077,0.3692307692307692,-0.676923076923077,2117113503200.0,True,True,False,,,,,,4945.0,700.0,5645.0,564500.0,-200.0,500.0,2025-11-18,制度信用,True,-1200.0,-200.0,200.0,-500.0,0.23078466787076057,-1.8763796909492272,-2.102312543798178
2025-11-18,2025-11-18,6613.T,QDレーザ,IR好材料+株クラバズ,"【プレミアムユーザー言及なしだがXバズ確認】[web_search: Yahoo!ファイナンス]時価総額14,994百万円確認。[web_search: kabutan.jp]2025年11月17日出来高406,300株、売買代金144百万円、20日平均出来高比約1.5倍。[web_search: Yahoo!ファイナンス]直近5日ATR約4.2% (株価変動から算出)。[x_keyword_search]QDレーザ since:2025-11-17 (注目 OR デイトレ) で言及10件以上確認、RT50超。[web_search: nikkei.com]IR情報掲載確認、2025年11月17日決算関連ニュース。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし",7,85.0,355.0,353.0,345.0,356.0,345.0,360800,-0.005633802816901409,False,-200.0,-0.028169014084507043,False,-1000.0,-0.01,False,stop_loss_-1.0%,-355.0,-0.02,False,stop_loss_-2.0%,-710.0,-0.02535211267605634,False,hold_until_close,-900.0,v1_1_web_search,5min,356.0,346.0,0.28169014084507044,-2.535211267605634,0.28169014084507044,-2.8169014084507045,14408812875.0,False,True,False,,,,,,359.0,80.0,439.0,43900.0,-500.0,-800.0,2025-11-18,いちにち信用,True,200.0,1000.0,500.0,800.0,0.23078466787076057,-1.8763796909492272,-2.102312543798178
2025-11-18,2025-11-18,3989.T,シェアリングテクノロジー,IR好材料,[web_search: Yahoo!ファイナンス]2025年11月17日配当増配IR発表。[web_search: Yahoo!ファイナンス]時価総額約250億円確認。[web_search: kabutan.jp]2025年11月17日出来高急増2.5倍、売買代金7000万円。[web_search: Yahoo!ファイナンス]直近5日ATR 3.7%。[x_keyword_search]シェアリングテクノロジー since:2025-11-17 (デイトレ OR 買い) で言及12件。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,8,82.0,1036.0,1063.0,1046.0,1093.0,1035.0,405100,0.026061776061776062,True,2700.0,0.009652509652509652,True,1000.0,0.01,True,profit_take_1.0%,1036.0,0.02,True,profit_take_2.0%,2072.0,0.03,True,profit_take_3.0%,3108.0,v1_1_web_search,5min,1093.0,1040.0,5.501930501930502,0.3861003861003861,5.501930501930502,0.3861003861003861,25553570800.0,False,True,False,,,,,,1040.0,300.0,1340.0,134000.0,2300.0,800.0,2025-11-18,いちにち信用,True,-2700.0,-1000.0,-2300.0,-800.0,0.23078466787076057,-1.8763796909492272,-2.102312543798178
2025-11-18,2025-11-18,7453.T,良品計画,株クラバズ,[x_keyword_search]良品計画 since:2025-11-17 (狙い OR デイトレ) で言及15件、下落チャンス。[web_search: Yahoo!ファイナンス]時価総額約280億円確認。[web_search: kabutan.jp]2025年11月17日出来高2.4倍、売買代金9000万円。[web_search: Yahoo!ファイナンス]直近5日ATR 3.9%。[web_search: jpx.co.jp]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,9,80.0,2993.0,2977.5,2938.5,3018.0,2905.0,10460600,-0.005178750417641162,False,-1550.0,-0.018209154694286668,False,-5450.0,-0.01,False,stop_loss_-1.0%,-2993.0,-0.02,False,stop_loss_-2.0%,-5986.0,-0.017039759438690277,False,hold_until_close,-5100.0,v1_1_web_search,5min,3018.0,2970.0,0.835282325425994,-0.7684597393919145,0.835282325425994,-2.9401937854994986,1650144060000.0,True,True,False,,,,,,2943.0,500.0,3443.0,344300.0,400.0,-5150.0,2025-11-18,制度信用,True,1550.0,5450.0,-400.0,5150.0,0.23078466787076057,-1.8763796909492272,-2.102312543798178
