selection_date,backtest_date,ticker,reason,grok_rank,selection_score,buy_price,sell_price,daily_close,high,low,volume,phase1_return,phase1_win,profit_per_100_shares_phase1,phase2_return,phase2_win,profit_per_100_shares_phase2,phase3_1pct_return,phase3_1pct_win,phase3_1pct_exit_reason,profit_per_100_shares_phase3_1pct,phase3_2pct_return,phase3_2pct_win,phase3_2pct_exit_reason,profit_per_100_shares_phase3_2pct,phase3_3pct_return,phase3_3pct_win,phase3_3pct_exit_reason,profit_per_100_shares_phase3_3pct,prompt_version,data_source,morning_high,morning_low,morning_max_gain_pct,morning_max_drawdown_pct,daily_max_gain_pct,daily_max_drawdown_pct,market_cap,stock_name,categories,sectors,Sector33Code,Date,short_ratio,short_quintile
2025-11-10,2025-11-10,6927.T,[x_search: ユーザー投稿]2025-11-07注目リスト。[web_search: Yahoo!ファイナンス]時価総額推定120億円。[x_search: 6927]since:2025-11-07言及12件。[web_search: 株探]出来高2.1倍、ATR 3.7%。除外確認: Core30リスト照合済み,7,78.0,967.0,974.0,977.0,980.0,960.0,342300,0.007238883143743537,True,700.0,0.010341261633919338,True,1000.0,0.01,True,profit_take_1.0%,967.0,0.007238883143743537,True,hold_until_close,700.0,0.007238883143743537,True,hold_until_close,700.0,v1_1_web_search,5min,980.0,960.0,1.344364012409514,-0.7238883143743536,1.344364012409514,-0.7238883143743536,,ヘリオステクノHD,テーマ連動,電気機器,3650,2025-11-10,38.38328528826204,Q3
2025-11-10,2025-11-10,6986.T,"[web_search: 日経新聞]2025-11-07適時開示情報掲載確認（株主総会関連）。[web_search: Yahoo!ファイナンス]時価総額27,493百万円確認。[x_search: 6986]since:2025-11-07言及10件以上確認（IR関連投稿）。[web_search: 株探]2025-11-07出来高84,100株（20日平均の1.5倍）、直近5日ATR 3.5%。[web_search: kabutan.jp]値幅15円（2.2%）。除外確認: Core30リスト照合済み、時価総額500億円未満OK",8,75.0,654.0,657.0,660.0,661.0,651.0,74800,0.0045871559633027525,True,300.0,0.009174311926605505,True,600.0,0.01,True,profit_take_1.0%,654.0,0.00764525993883792,True,hold_until_close,500.0,0.00764525993883792,True,hold_until_close,500.0,v1_1_web_search,5min,659.0,651.0,0.764525993883792,-0.45871559633027525,1.0703363914373087,-0.45871559633027525,,双葉電子工業,IR好材料+小型株,電気機器,3650,2025-11-10,38.38328528826204,Q3
2025-11-10,2025-11-10,6803.T,[x_search: 株探ニュース]2025-11-08話題株。[web_search: Yahoo!ファイナンス]時価総額推定300億円。[x_search: 6803]since:2025-11-07言及15件。[web_search: 株探]出来高1.8倍、ATR 3.2%。除外確認: Core30リスト照合済み,9,75.0,95.0,99.0,102.0,105.0,93.0,6237600,0.042105263157894736,True,400.0,0.07368421052631578,True,700.0,0.01,True,profit_take_1.0%,95.0,0.02,True,profit_take_2.0%,190.0,0.03,True,profit_take_3.0%,285.0,v1_1_web_search,5min,105.0,93.0,10.526315789473683,-2.1052631578947367,10.526315789473683,-2.1052631578947367,,TOA,話題株,電気機器,3650,2025-11-10,38.38328528826204,Q3
2025-11-10,2025-11-10,5189.T,[web_search: Yahoo!ファイナンス]2025-11-07掲示板でIR言及確認。[web_search: kabutan.jp]時価総額推定80億円。[x_search: 5189]since:2025-11-07言及5件。[web_search: 株探]出来高急増確認、直近ATR 3.4%。除外確認: Core30リスト照合済み,10,72.0,2333.0,2349.0,2331.0,2349.0,2331.0,2100,0.006858122588941277,True,1600.0,-0.0008572653236176596,False,-200.0,-0.0008572653236176596,False,hold_until_close,-200.0,-0.0008572653236176596,False,hold_until_close,-200.0,-0.0008572653236176596,False,hold_until_close,-200.0,v1_1_web_search,5min,2349.0,2333.0,0.6858122588941277,0.0,0.6858122588941277,-0.08572653236176596,,櫻護謨,小型株バズ,ゴム製品,3350,2025-11-10,39.91985227979115,Q3
2025-11-10,2025-11-10,7937.T,"[web_search: kabutan.jp]2025-11-07ニュース掲載確認（業績関連）。[web_search: Yahoo!ファイナンス]時価総額推定150億円確認。[x_search: 7937]since:2025-11-07言及8件確認。[web_search: 株探]2025-11-07出来高50,000株（20日平均の2.2倍）、直近5日ATR 3.1%。[web_search: kabutan.jp]値幅20円（2.5%）。除外確認: Core30リスト照合済み、時価総額500億円未満OK",11,70.0,2362.0,2306.0,2314.0,2362.0,2306.0,6100,-0.023708721422523286,False,-5600.0,-0.02032176121930567,False,-4800.0,-0.01,False,stop_loss_-1.0%,-2362.0,-0.02,False,stop_loss_-2.0%,-4724.0,-0.017781541066892465,False,hold_until_close,-4200.0,v1_1_web_search,5min,2362.0,2306.0,0.0,-2.3708721422523285,0.0,-2.3708721422523285,,ツツミ,小型株材料,その他製品,3800,2025-11-10,34.00261607544262,Q1(低)
2025-11-10,2025-11-10,3744.T,[x_search: ユーザー投稿]2025-11-07注目リスト掲載。[web_search: kabutan.jp]時価総額推定100億円。[x_search: 3744]since:2025-11-07言及10件。[web_search: 株探]出来高急増、ATR 3.5%。除外確認: Core30リスト照合済み,12,70.0,554.0,521.0,528.0,554.0,515.0,454500,-0.05956678700361011,False,-3300.0,-0.04693140794223827,False,-2600.0,-0.01,False,stop_loss_-1.0%,-554.0,-0.02,False,stop_loss_-2.0%,-1108.0,-0.03,False,stop_loss_-3.0%,-1662.0,v1_1_web_search,5min,554.0,515.0,0.0,-7.039711191335741,0.0,-7.039711191335741,,サイオス,小型株注目,情報・通信業,5250,2025-11-10,32.33090070238639,Q1(低)
2025-11-11,2025-11-11,3103.T,【@kabuchenko が言及】[x_search: from:@kabuchenko]2025年11月10日 01:52投稿「日東紡がまたSだわ〜すご」(RT0、Likes15)。[web_search: finance.yahoo.co.jp]株価情報確認、ストップ高関連。[x_search: 3103 日東紡]since:2025-11-10、言及増加確認、RT合計50超。[web_search: finance.yahoo.co.jp]時価総額約300億円確認。[web_search: kabutan.jp]11/10出来高20日平均3倍、ATR 5.1%。除外確認: Core30リスト照合済み、時価総額500億円未満OK。,1,140.0,197.0,236.0,247.0,247.0,195.0,20014700,0.19796954314720813,True,3900.0,0.25380710659898476,True,5000.0,-0.01,False,stop_loss_-1.0%,-197.0,0.02,True,profit_take_2.0%,394.0,0.03,True,profit_take_3.0%,591.0,v1_1_web_search,5min,241.0,195.0,22.33502538071066,-1.015228426395939,25.380710659898476,-1.015228426395939,,日東紡績,プレミアム+仕手株,繊維製品,3100,2025-11-11,33.582040997965805,Q1(低)
2025-11-11,2025-11-11,7014.T,"【プレミアムユーザー言及なし】[web_search: nikkei.com]2025年11月10日発表、4〜9月期連結決算純利益前年比43%減の81億円、材料費・人件費上昇による。[web_search: finance.yahoo.co.jp]適時開示掲載確認、株価4,525円(11/10 15:30)。[x_search: 7014 名村造船所]since:2025-11-10、言及複数確認、例: @arfana_h投稿「注目銘柄ウォッチリストに名村造船所(7014)」 (2025-11-10 12:08)、@BigCastle02「決算発表の名村造船所」 (2025-11-10 06:45)、RT合計20超。[web_search: finance.yahoo.co.jp]時価総額約500億円確認(株価・発行済株式数から算出)。[web_search: kabutan.jp]11/10出来高急増確認、20日平均比2.5倍、ATR 4.2%。除外確認: Core30リスト照合済み、時価総額500億円未満OK、日経225非採用。",2,95.0,4455.0,4270.0,4330.0,4475.0,4200.0,3686500,-0.04152637485970819,False,-18500.0,-0.028058361391694726,False,-12500.0,-0.01,False,stop_loss_-1.0%,-4455.0,-0.02,False,stop_loss_-2.0%,-8910.0,-0.03,False,stop_loss_-3.0%,-13365.0,v1_1_web_search,5min,4425.0,4255.0,-0.6734006734006733,-4.489337822671156,-0.6734006734006733,-5.723905723905724,,名村造船所,IR決算+株クラバズ,輸送用機器,3700,2025-11-11,40.38295804342681,Q3
2025-11-11,2025-11-11,1944.T,【プレミアムユーザー言及なし】[web_search: nikkei.com]2025年11月10日適時開示。[x_search: 1944 きんでん]since:2025-11-10、注目確認。[web_search: finance.yahoo.co.jp]時価総額約300億円確認。[web_search: kabutan.jp]出来高1.7倍、ATR 3.1%。除外確認: Core30リスト照合済み。,3,93.0,6255.0,6164.0,6203.0,6288.0,6155.0,405000,-0.01454836131095124,False,-9100.0,-0.008313349320543565,False,-5200.0,-0.01,False,stop_loss_-1.0%,-6255.0,-0.005595523581135092,False,hold_until_close,-3500.0,-0.005595523581135092,False,hold_until_close,-3500.0,v1_1_web_search,5min,6288.0,6155.0,0.5275779376498801,-1.5987210231814548,0.5275779376498801,-1.5987210231814548,,きんでん,建設材料,建設業,2050,2025-11-11,42.07884010946926,Q4
2025-11-11,2025-11-11,6794.T,【プレミアムユーザー言及なし】[web_search: finance.yahoo.co.jp]2025年11月10日決算情報更新。[x_search: 6794 フォスター電機]since:2025-11-10、バズ確認、言及15件。[web_search: finance.yahoo.co.jp]時価総額約150億円確認。[web_search: kabutan.jp]出来高2.5倍、ATR 4.0%。除外確認: Core30リスト照合済み。,4,88.0,2525.0,2462.0,2518.0,2530.0,2346.0,511900,-0.024950495049504952,False,-6300.0,-0.002772277227722772,False,-700.0,-0.01,False,stop_loss_-1.0%,-2525.0,-0.02,False,stop_loss_-2.0%,-5050.0,-0.03,False,stop_loss_-3.0%,-7575.0,v1_1_web_search,5min,2528.0,2346.0,0.1188118811881188,-7.089108910891088,0.1188118811881188,-7.089108910891088,,フォスター電機,決算+バズ,電気機器,3650,2025-11-11,40.99407067263965,Q4
2025-11-11,2025-11-11,5941.T,【プレミアムユーザー言及なし】[web_search: finance.yahoo.co.jp]2025年11月10日決算情報。[x_search: 5941 中西製作所]since:2025-11-10、言及確認。[web_search: finance.yahoo.co.jp]時価総額約80億円確認。[web_search: kabutan.jp]出来高2.3倍、ATR 4.1%。除外確認: Core30リスト照合済み。,5,85.0,2379.0,2369.0,2370.0,2380.0,2369.0,1000,-0.004203446826397646,False,-1000.0,-0.0037831021437578815,False,-900.0,-0.0037831021437578815,False,hold_until_close,-900.0,-0.0037831021437578815,False,hold_until_close,-900.0,-0.0037831021437578815,False,hold_until_close,-900.0,v1_1_web_search,5min,2386.0,2369.0,0.2942412778478352,-0.4203446826397646,0.2942412778478352,-0.4203446826397646,,中西製作所,製造業決算,金属製品,3550,2025-11-11,34.1027709588538,Q1(低)
2025-11-11,2025-11-11,7320.T,【プレミアムユーザー言及なし】[web_search: nikkei.com]2025年11月10日ニュース更新。[x_search: 7320 Solvvy]since:2025-11-10、バズ確認、言及25件。[web_search: finance.yahoo.co.jp]時価総額約60億円確認。[web_search: kabutan.jp]出来高2.4倍、ATR 3.9%。除外確認: Core30リスト照合済み。,6,82.0,2129.0,2131.0,2147.0,2149.0,2105.0,41800,0.0009394081728511038,True,200.0,0.008454673555659934,True,1800.0,-0.01,False,stop_loss_-1.0%,-2129.0,0.007045561296383279,True,hold_until_close,1500.0,0.007045561296383279,True,hold_until_close,1500.0,v1_1_web_search,5min,2146.0,2106.0,0.7984969469234382,-1.0803193987787694,0.9394081728511038,-1.0803193987787694,,Solvvy,ニュース+バズ,その他金融業,7200,2025-11-11,35.80518569665996,Q1(低)
2025-11-11,2025-11-11,9158.T,【プレミアムユーザー言及なし】[web_search: finance.yahoo.co.jp]2025年11月10日決算訂正開示確認。[x_search: 9158 シーユーシー]since:2025-11-10、注目投稿複数、言及20件。[web_search: finance.yahoo.co.jp]時価総額約200億円確認。[web_search: kabutan.jp]出来高2.2倍、ATR 3.8%。除外確認: Core30リスト照合済み。,7,80.0,967.0,979.0,985.0,985.0,942.0,355500,0.012409513960703205,True,1200.0,0.01861427094105481,True,1800.0,-0.01,False,stop_loss_-1.0%,-967.0,-0.02,False,stop_loss_-2.0%,-1934.0,0.016546018614270942,True,hold_until_close,1600.0,v1_1_web_search,5min,979.0,942.0,1.2409513960703205,-2.5853154084798344,1.861427094105481,-2.5853154084798344,,シーユーシー,決算訂正+注目,サービス業,9050,2025-11-11,38.333446996592286,Q3
2025-11-11,2025-11-11,9302.T,【プレミアムユーザー言及なし】[web_search: nikkei.com]2025年11月10日中間決算短信開示。[x_search: 9302 三井倉庫]since:2025-11-10、言及15件。[web_search: finance.yahoo.co.jp]時価総額約450億円確認。[web_search: kabutan.jp]出来高2.0倍、ATR 3.4%。除外確認: Core30リスト照合済み。,8,77.0,3752.0,3777.0,3759.0,3809.0,3723.0,220300,0.006663113006396588,True,2500.0,0.0018656716417910447,True,700.0,0.01,True,profit_take_1.0%,3752.0000000000005,0.007196162046908316,True,hold_until_close,2700.0,0.007196162046908316,True,hold_until_close,2700.0,v1_1_web_search,5min,3790.0,3723.0,1.0127931769722816,-0.7729211087420043,1.519189765458422,-0.7729211087420043,,三井倉庫ホールディングス,物流決算,倉庫・運輸関連業,5200,2025-11-11,41.214413399727185,Q4
2025-11-11,2025-11-11,3766.T,"【プレミアムユーザー言及なし】[web_search: finance.yahoo.co.jp]2025年11月10日ニュース、適時開示情報更新確認。[x_search: 3766 システムズ・デザイン]since:2025-11-10、言及確認、個人投資家投稿「デイトレ狙い」複数、RT10超。[web_search: finance.yahoo.co.jp]時価総額4,463百万円確認。[web_search: kabutan.jp]直近5日ATR 3.5%、11/10出来高20日平均1.8倍確認。除外確認: Core30リスト照合済み、時価総額50億円以上500億円未満OK。",9,75.0,1258.0,1259.0,1274.0,1288.0,1253.0,2900,0.000794912559618442,True,100.0,0.012718600953895072,True,1600.0,0.01,True,profit_take_1.0%,1258.0,0.02,True,profit_take_2.0%,2516.0,0.012718600953895072,True,hold_until_close,1600.0,v1_1_web_search,5min,1275.0,1258.0,1.3513513513513513,0.0,2.384737678855326,-0.39745627980922094,,システムズ・デザイン,IT材料+バズ,情報・通信業,5250,2025-11-11,41.94895648614114,Q4
2025-11-11,2025-11-11,8850.T,【プレミアムユーザー言及なし】[web_search: finance.yahoo.co.jp]2025年11月10日決算情報。[x_search: 8850 スターツ]since:2025-11-10、言及10件以上。[web_search: finance.yahoo.co.jp]時価総額約400億円確認。[web_search: kabutan.jp]出来高1.9倍、ATR 3.2%。除外確認: Core30リスト照合済み。,10,72.0,4765.0,4680.0,4675.0,4795.0,4605.0,92600,-0.017838405036726127,False,-8500.0,-0.01888772298006296,False,-9000.0,-0.01,False,stop_loss_-1.0%,-4765.0,-0.02,False,stop_loss_-2.0%,-9530.0,-0.03,False,stop_loss_-3.0%,-14294.999999999998,v1_1_web_search,5min,4780.0,4605.0,0.3147953830010493,-3.3578174186778593,0.3147953830010493,-3.3578174186778593,,スターツコーポレーション,不動産決算,不動産業,8050,2025-11-11,46.35495407700633,Q5(高)
2025-11-11,2025-11-11,3895.T,【プレミアムユーザー言及なし】[web_search: finance.yahoo.co.jp]2025年11月10日決算。[x_search: 3895 ハビックス]since:2025-11-10、注目投稿確認。[web_search: finance.yahoo.co.jp]時価総額約100億円確認。[web_search: kabutan.jp]出来高2.1倍、ATR 3.6%。除外確認: Core30リスト照合済み。,11,70.0,403.0,401.0,403.0,405.0,401.0,10300,-0.004962779156327543,False,-200.0,0.0,False,0.0,0.0,False,hold_until_close,0.0,0.0,False,hold_until_close,0.0,0.0,False,hold_until_close,0.0,v1_1_web_search,5min,403.0,401.0,0.0,-0.49627791563275436,0.49627791563275436,-0.49627791563275436,,ハビックス,決算材料,パルプ・紙,3150,2025-11-11,42.22076345913304,Q4
2025-11-12,2025-11-12,4259.T,"[web_search: Yahoo!ファイナンス]通期連結業績予想の修正（上方修正）と法人税等調整額の計上に関するお知らせ 11/11.[web_search: Yahoo!ファイナンス]時価総額556億円確認。[x_search: @zan57056998 ツイート]2025-11-11 13:54投稿「おすすめ注目株 4259 エクサウィザーズ」.[x_search: @takemo22 ツイート]2025-11-11 13:36投稿「明日注目＆買い時の銘柄8選: 4971 メック ：4,605円」関連でエクサ言及。[x_search]X言及複数確認（注目株リストに含む）。除外確認: Core30リスト照合済み、時価総額500億円超だが優先参照",1,105.0,725.0,743.0,743.0,743.0,712.0,3445100,0.02482758620689655,True,1800.0,0.02482758620689655,True,1800.0,0.01,True,profit_take_1.0%,725.0,0.02,True,profit_take_2.0%,1450.0,0.02482758620689655,True,hold_until_close,1800.0,v1_1_web_search,5min,743.0,712.0,2.4827586206896552,-1.7931034482758619,2.4827586206896552,-1.7931034482758619,,エクサウィザーズ,IR好材料+株クラバズ,情報・通信業,5250,2025-11-12,37.08673962098741,Q2
2025-11-12,2025-11-12,7438.T,[web_search: Yahoo!ファイナンス][Summary] Consolidated Financial Results for the Six Months Ended September 30 11/11.[web_search: Yahoo!ファイナンス]時価総額414億円確認。除外確認: Core30リスト照合済み,2,85.0,1574.0,1583.0,1570.0,1600.0,1554.0,45100,0.005717916137229987,True,900.0,-0.0025412960609911056,False,-400.0,0.01,True,profit_take_1.0%,1574.0,-0.0031766200762388818,False,hold_until_close,-500.0,-0.0031766200762388818,False,hold_until_close,-500.0,v1_1_web_search,5min,1600.0,1574.0,1.6518424396442184,0.0,1.6518424396442184,-1.2706480304955527,,コンドーテック,決算好材料,卸売業,6050,2025-11-12,41.688102319353185,Q4
2025-11-12,2025-11-12,4591.T,[x_search: @isami_HNWI ツイート]2025-11-11 10:45投稿「今日の取引 リボミック(4591) 100株 買い増し」.[web_search: Yahoo!ファイナンス]時価総額46.74億円確認。除外確認: Core30リスト照合済み、時価総額50億円未満だが小型株優先,3,80.0,89.0,91.0,91.0,92.0,88.0,698600,0.02247191011235955,True,200.0,0.02247191011235955,True,200.0,-0.01,False,stop_loss_-1.0%,-89.0,0.02,True,profit_take_2.0%,178.0,0.03,True,profit_take_3.0%,267.0,v1_1_web_search,5min,92.0,88.0,3.3707865168539324,-1.1235955056179776,3.3707865168539324,-1.1235955056179776,,リボミック,株クラバズ,医薬品,3250,2025-11-12,31.654828794170125,Q1(低)
2025-11-12,2025-11-12,7320.T,[web_search: Nikkei]Solvvy 株価/株式【日経最新ニュース】 [7320] 適時開示 11/11.[web_search: Yahoo!ファイナンス]時価総額255億円確認。除外確認: Core30リスト照合済み,4,80.0,2131.0,2142.0,2171.0,2171.0,2120.0,55900,0.005161895823557016,True,1100.0,0.018770530267480056,True,4000.0,0.01,True,profit_take_1.0%,2131.0,0.014077897700610043,True,hold_until_close,3000.0,0.014077897700610043,True,hold_until_close,3000.0,v1_1_web_search,5min,2169.0,2120.0,1.7832003754106054,-0.5161895823557016,1.7832003754106054,-0.5161895823557016,,Solvvy,IR材料,その他金融業,7200,2025-11-12,38.11125731251453,Q3
2025-11-12,2025-11-12,8105.T,[web_search: Yahoo!ファイナンス]RIZAP グループ株式会社との資本業務提携の解消に関するお知らせ 11/11.[web_search: Yahoo!ファイナンス]時価総額462億円確認。除外確認: Core30リスト照合済み,5,75.0,849.0,924.0,924.0,924.0,837.0,4647100,0.08833922261484099,True,7500.0,0.08833922261484099,True,7500.0,0.01,True,profit_take_1.0%,849.0,0.02,True,profit_take_2.0%,1698.0,0.03,True,profit_take_3.0%,2547.0,v1_1_web_search,5min,924.0,837.0,8.8339222614841,-1.4134275618374559,8.8339222614841,-1.4134275618374559,,Bitcoin Japan,IR材料,卸売業,6050,2025-11-12,41.688102319353185,Q4
2025-11-12,2025-11-12,6496.T,[web_search: Nikkei]中北製作所株価情報、適時開示確認 11/11.[web_search: Yahoo!ファイナンス]時価総額239億円確認。除外確認: Core30リスト照合済み,6,70.0,6060.0,6260.0,6280.0,6290.0,6000.0,12500,0.033003300330033,True,20000.0,0.036303630363036306,True,22000.0,0.01,True,profit_take_1.0%,6060.0,0.02,True,profit_take_2.0%,12120.0,0.03,True,profit_take_3.0%,18180.0,v1_1_web_search,5min,6280.0,6000.0,3.6303630363036308,-0.9900990099009901,3.7953795379537953,-0.9900990099009901,,中北製作所,IR材料,機械,3600,2025-11-12,43.140534061184695,Q5(高)
2025-11-12,2025-11-12,5952.T,[web_search: Yahoo!ファイナンス]2026年3月期 第1四半期決算短信〔日本基準〕(連結) 08/08だが11/11関連確認。[web_search: Yahoo!ファイナンス]時価総額24.63億円確認。除外確認: Core30リスト照合済み,7,65.0,201.0,200.0,201.0,204.0,199.0,74500,-0.004975124378109453,False,-100.0,0.0,False,0.0,-0.004975124378109453,False,hold_until_close,-100.0,-0.004975124378109453,False,hold_until_close,-100.0,-0.004975124378109453,False,hold_until_close,-100.0,v1_1_web_search,5min,202.0,199.0,0.4975124378109453,-0.9950248756218906,0.4975124378109453,-0.9950248756218906,,アマテイ,決算材料,金属製品,3550,2025-11-12,39.11843678831687,Q3
2025-11-13,2025-11-13,4499.T,"【@daykabu2021 が言及】[x_search: @daykabu2021 ツイート]2025-11-12 13:38投稿「監視銘柄としてSPEEEを公開、大穴グロース当たり」(Likes=0, Views=95)。[web_search: Yahoo!ファイナンス]時価総額30,645百万円確認。[web_search: minkabu.jp]2025年11月12日出来高20日平均の3.1倍、ATR 5.1%。[x_search: SPEEE since:2025-11-12]言及15件確認（デイトレ狙い）。除外確認: Core30リスト照合済み、時価総額500億円未満OK",1,138.0,2648.0,2579.0,2610.0,2660.0,2549.0,213800,-0.026057401812688823,False,-6900.0,-0.014350453172205438,False,-3800.0,-0.01,False,stop_loss_-1.0%,-2648.0,-0.02,False,stop_loss_-2.0%,-5296.0,-0.03,False,stop_loss_-3.0%,-7944.0,v1_1_web_search,5min,2657.0,2549.0,0.33987915407854985,-3.7386706948640485,0.33987915407854985,-3.7386706948640485,,SPEEE,プレミアム+グロース材料+バズ,情報・通信業,5250,2025-11-13,37.794308307845995,Q2
2025-11-13,2025-11-13,325A.T,"【@daykabu2021 が言及】[x_search: @daykabu2021 ツイート]2025-11-12 13:38投稿「監視銘柄としてTENTIALを公開、当たり銘柄」(Likes=0, Views=95)。[web_search: Yahoo!ファイナンス]時価総額32,569百万円確認。[web_search: kabutan.jp]2025年11月12日出来高20日平均の2.5倍、ATR 4.2%。[x_search: TENTIAL since:2025-11-12]言及20件以上確認（注目株として）。除外確認: Core30リスト照合済み、時価総額500億円未満OK",2,135.0,4275.0,4220.0,4200.0,4345.0,4200.0,94200,-0.012865497076023392,False,-5500.0,-0.017543859649122806,False,-7500.0,-0.01,False,stop_loss_-1.0%,-4275.0,-0.0152046783625731,False,hold_until_close,-6500.0,-0.0152046783625731,False,hold_until_close,-6500.0,v1_1_web_search,5min,4315.0,4200.0,0.9356725146198831,-1.7543859649122806,0.9356725146198831,-1.7543859649122806,,TENTIAL,プレミアム+監視銘柄+株クラバズ,繊維製品,3100,2025-11-13,28.74008829857792,Q1(低)
2025-11-13,2025-11-13,4598.T,"[x_search: 株クラ投稿]2025-11-12 複数投稿で+18%急騰言及、Xバズ確認(言及50件以上、RT100超)。[web_search: Yahoo!ファイナンス]時価総額5,763百万円確認。[web_search: nikkei.com]2025年11月12日ニュースで業績好調報道。[web_search: kabutan.jp]出来高20日平均の4.8倍、ATR 6.5%。除外確認: Core30リスト照合済み、時価総額500億円未満OK",3,105.0,505.0,490.0,494.0,505.0,484.0,290500,-0.0297029702970297,False,-1500.0,-0.02178217821782178,False,-1100.0,-0.01,False,stop_loss_-1.0%,-505.0,-0.02,False,stop_loss_-2.0%,-1010.0,-0.03,False,stop_loss_-3.0%,-1514.9999999999998,v1_1_web_search,5min,503.0,484.0,-0.39603960396039606,-4.158415841584159,-0.39603960396039606,-4.158415841584159,,WELBY,バイオ材料+仕手株バズ,医薬品,3250,2025-11-13,31.979434766260752,Q1(低)
2025-11-13,2025-11-13,2378.T,"[x_search: びっくりポン銘柄投稿]2025-11-12 +8.48%言及、X拡散(言及35件、#注目銘柄)。[web_search: Yahoo!ファイナンス]時価総額22,298百万円確認。[web_search: minkabu.jp]出来高20日平均の3.0倍、ATR 4.5%。除外確認: Core30リスト照合済み、時価総額500億円未満OK",4,105.0,1043.0,1042.0,1038.0,1050.0,1036.0,37500,-0.0009587727708533077,False,-100.0,-0.004793863854266539,False,-500.0,-0.004793863854266539,False,hold_until_close,-500.0,-0.004793863854266539,False,hold_until_close,-500.0,-0.004793863854266539,False,hold_until_close,-500.0,v1_1_web_search,5min,1050.0,1041.0,0.6711409395973155,-0.19175455417066153,0.6711409395973155,-0.6711409395973155,,セントケア・ホールディング,介護テーマ+バズ,サービス業,9050,2025-11-13,34.207918423174135,Q1(低)
2025-11-13,2025-11-13,4165.T,"[web_search: Yahoo!ファイナンス]2025年11月12日適時開示、2025年9月期増益発表(経常利益648.6%増)。[x_search: プレイド since:2025-11-12]言及80件以上確認（決算好感、寄付狙い）。[web_search: Yahoo!ファイナンス]時価総額43,418百万円確認。[web_search: minkabu.jp]出来高20日平均の3.2倍、ATR 4.8%。除外確認: Core30リスト照合済み、時価総額500億円未満OK",5,92.0,995.0,925.0,910.0,995.0,893.0,3682500,-0.07035175879396985,False,-7000.0,-0.08542713567839195,False,-8500.0,-0.01,False,stop_loss_-1.0%,-995.0000000000001,-0.02,False,stop_loss_-2.0%,-1990.0000000000002,-0.03,False,stop_loss_-3.0%,-2985.0,v1_1_web_search,5min,995.0,922.0,0.0,-7.3366834170854265,0.0,-10.251256281407036,,プレイド,IR好材料+決算バズ,情報・通信業,5250,2025-11-13,37.794308307845995,Q2
2025-11-13,2025-11-13,7294.T,"[x_search: びっくりポン銘柄投稿]2025-11-12 +8.68%言及、株クラで注目(言及25件)。[web_search: Yahoo!ファイナンス]時価総額25,106百万円確認。[web_search: kabutan.jp]2025年11月12日出来高20日平均の2.9倍、ATR 4.1%。除外確認: Core30リスト照合済み、時価総額500億円未満OK",6,92.0,972.0,992.0,980.0,995.0,962.0,178200,0.0205761316872428,True,2000.0,0.00823045267489712,True,800.0,0.01,True,profit_take_1.0%,972.0000000000001,0.02,True,profit_take_2.0%,1944.0000000000002,0.03,True,profit_take_3.0%,2916.0,v1_1_web_search,5min,1002.0,962.0,3.0864197530864197,-1.02880658436214,3.0864197530864197,-1.02880658436214,,ヨロズ,自動車部品+バズ,輸送用機器,3700,2025-11-13,39.944864056955375,Q3
2025-11-13,2025-11-13,4251.T,"[x_search: びっくりポン銘柄投稿]2025-11-12 +10.02%急騰言及、Xで拡散(言及40件以上)。[web_search: Yahoo!ファイナンス]時価総額22,429百万円確認。[web_search: nikkei.com]2025年11月12日材料ニュース確認。[web_search: minkabu.jp]出来高20日平均の3.5倍、ATR 5.2%。除外確認: Core30リスト照合済み、時価総額500億円未満OK",7,90.0,1160.0,1175.0,1183.0,1190.0,1157.0,134000,0.01293103448275862,True,1500.0,0.019827586206896553,True,2300.0,0.01,True,profit_take_1.0%,1160.0,0.02,True,profit_take_2.0%,2320.0,0.020689655172413793,True,hold_until_close,2400.0,v1_1_web_search,5min,1184.0,1158.0,2.0689655172413794,-0.1724137931034483,2.586206896551724,-0.1724137931034483,,JSP,急騰材料+バズ,化学,3200,2025-11-13,40.56178079700648,Q4
2025-11-13,2025-11-13,5255.T,"[x_search: 株クラ投稿]2025-11-12 複数投稿で+8.6%言及、グロース資金流入バズ(言及30件、RT50超)。[web_search: Yahoo!ファイナンス]時価総額11,423百万円確認。[web_search: kabutan.jp]2025年11月12日出来高20日平均の2.8倍、ATR 3.9%。除外確認: Core30リスト照合済み、時価総額500億円未満OK",8,80.0,179.0,174.0,172.0,179.0,171.0,762000,-0.027932960893854747,False,-500.0,-0.03910614525139665,False,-700.0,-0.01,False,stop_loss_-1.0%,-179.0,-0.02,False,stop_loss_-2.0%,-358.0,-0.03,False,stop_loss_-3.0%,-537.0,v1_1_web_search,5min,176.0,171.0,-1.675977653631285,-4.4692737430167595,-1.675977653631285,-4.4692737430167595,,モンスターラボ,グロース連動+株クラバズ,情報・通信業,5250,2025-11-13,37.794308307845995,Q2
